Signature,Block Time,Human Time,Action,From,To,Amount,Flow,Value,Decimals,Token Address, Multiplier
5bafsgGNpkoVGXPuC2JZhCvj8BM2XtAkPCZynp7HHrK1KgBuhjxybPh7HTM4shEsFmaBSX8c1RXYKUgGYrAEMTvJ,1758575988,2025-09-22T21:19:48.000Z,TRANSFER,3bwCjRXv4LASkv7DbLRJi7fDXgRRfEZhEstDVoZsjEHR,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,739000000000,in,162541.31,9,SOL,1.0
pmMSUVqM4S5jmsSJRbLuR1TZ7GjVHoDUdSfX2nnQvqsR5fppyZEGKKhKvDjiHX1B3AccAzq1GP31gu3iY7jjD1c,1758575360,2025-09-22T21:09:20.000Z,TRANSFER,3bwCjRXv4LASkv7DbLRJi7fDXgRRfEZhEstDVoZsjEHR,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,736000000000,in,161681.38,9,SOL,1.0
5V5smT2uDChvdBxL7oeAU9QkyzTbGSddH7D2aMZKEo6z2mME3TD6PuhmGJ3PNwWqAETucLNFCnSk2BBAEp1fWgE,1758575025,2025-09-22T21:03:45.000Z,TRANSFER,AobVSwdW9BbpMdJvTqeCN4hPAmh4rHm7vwLnQ5ATSyrS,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,1278990000000,in,280826.82,9,SOL,1.0
4CQc7VhEVq1YwHMUvWRbKf9TWc7SUZzhh2TwU6LTziJV321cq6rrnkKLmGxm6m4xfYKis9xnMczgqUGPRk88WjJs,1758574951,2025-09-22T21:02:31.000Z,TRANSFER,3bwCjRXv4LASkv7DbLRJi7fDXgRRfEZhEstDVoZsjEHR,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,722000000000,in,158528.96,9,SOL,1.0
2Yc4MrxZMYMjW1boSHSmayRQ4VuuCpvqnGpAnwMziAxcMvbA6wAZTsReQePNJiAzXqg4GR87cFGWbYbQi1r7Hjcp,1758574867,2025-09-22T21:01:07.000Z,TRANSFER,9D8xSHWqF9NJWqCtn3rNxYEox63aCbWxYzTMfMur7Cc9,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,2062000000000,in,453108.19,9,SOL,1.0
3kvqQfrP5Q1pR7h1otNnDX2VTMZrGdeYjV3QD7yg6tnNR7j9CRi7fir9VCcUCUQ1T8kYkaRP6MHsEJVoXE3oBZRc,1758574603,2025-09-22T20:56:43.000Z,TRANSFER,3bwCjRXv4LASkv7DbLRJi7fDXgRRfEZhEstDVoZsjEHR,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,725000000000,in,159313.02,9,SOL,1.0
5Y2sX2jGKkbFW1ALL4WxDnJGbbg18o6mYZM7MfTcrNk6ueSHggeb2bXEZ8PoAemCzSCUH5ub5Fb2F5BhhZPQ3Nok,1758573999,2025-09-22T20:46:39.000Z,TRANSFER,3bwCjRXv4LASkv7DbLRJi7fDXgRRfEZhEstDVoZsjEHR,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,728000000000,in,159853.16,9,SOL,1.0
2nWkX2VCuLG9HUVzwPTLmXruy17VyhgVx9MiJet5XGygz4cjJuZgaqQ8Vq9ggkvj8P6g992kgzCYoc1EokQwqxUg,1758573344,2025-09-22T20:35:44.000Z,TRANSFER,MfDuWeqSHEqTFVYZ7LoexgAK9dxk7cy4DFJWjWMGVWa,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,10044000000000,in,2192901.54,9,SOL,1.0
237yG6kZkEW2qQ92AHi8bkKYiahCHHCxaGg9NSdpBq4VNkFPUirCUypXhHBB7BuSzjQH5pofAiMGfUUAQ7tnrgYo,1758571391,2025-09-22T20:03:11.000Z,TRANSFER,AobVSwdW9BbpMdJvTqeCN4hPAmh4rHm7vwLnQ5ATSyrS,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,1305990000000,in,283559.83,9,SOL,1.0
n1tBjfSKT1PSPTVfAUvxoWnen2HWq7HdhNq91KFvv4gmKXVbyRMx4xcTLE8jJjiYrGCMgbfHoXRzvqZG2u23J5S,1758571290,2025-09-22T20:01:30.000Z,TRANSFER,3bwCjRXv4LASkv7DbLRJi7fDXgRRfEZhEstDVoZsjEHR,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,701000000000,in,152202.88,9,SOL,1.0
3eDqCkT5AHe6me7kvV4rgWqYvhaCK5B9u78JSq3aPbztJXn7DeRFwFvYgnWSHdTAKCWQjQi2wUeBhddFiDnR4G6o,1758570740,2025-09-22T19:52:20.000Z,TRANSFER,2UL8hbNaoErAYNePqgQYPP9yDCDRZGWbzKW4krLqkhNL,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,331000000000,in,72103.35,9,SOL,1.0
X3b1Dt1H4JcQgjZwWUg8GpayXyjUUUiWcveSUANncrL9FkkCbJPhCS2forWXLHCEC3qKfLddUjuZaCoCDwNT1dz,1758569894,2025-09-22T19:38:14.000Z,TRANSFER,3bwCjRXv4LASkv7DbLRJi7fDXgRRfEZhEstDVoZsjEHR,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,732000000000,in,159263.46,9,SOL,1.0
6513rLoA2oP9HgVRC3r7wAFF3aUFFaQkKZGvtAukycQUPXdMRwtdXS2weZgZHCg2a8wpsXTfEuJfA7bA6Bzdh4Bs,1758569689,2025-09-22T19:34:49.000Z,TRANSFER,AobVSwdW9BbpMdJvTqeCN4hPAmh4rHm7vwLnQ5ATSyrS,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,1299990000000,in,283495.51,9,SOL,1.0
5ScKcq8Mz6i7xN2Z7JAiMND9yXVNUXbVWHCo8NqjZoVZcTRDyAqWgYiXqBr7h3rkLhxLAjC669v1MRd7C1fmJS4j,1758569365,2025-09-22T19:29:25.000Z,TRANSFER,3bwCjRXv4LASkv7DbLRJi7fDXgRRfEZhEstDVoZsjEHR,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,736000000000,in,161123.29,9,SOL,1.0
WNQVrWAmPCwoLzLzgth462AeDhS27yFtwsbLHkctdomJur9EUW8BBbqcRnHwHdmiZoGM11ougn3WBUbXb3829ef,1758568842,2025-09-22T19:20:42.000Z,TRANSFER,9D8xSHWqF9NJWqCtn3rNxYEox63aCbWxYzTMfMur7Cc9,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,2058000000000,in,450814.93,9,SOL,1.0
2iDAbDE5wvbVjRy8xyahAGh8GG95Ct7fGgxxFJsUB28a8NBLNeaTwqu3MxqLC7rVBBeP7897WNcAnJwLviQJdfq7,1758568077,2025-09-22T19:07:57.000Z,TRANSFER,3bwCjRXv4LASkv7DbLRJi7fDXgRRfEZhEstDVoZsjEHR,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,738000000000,in,161727.94,9,SOL,1.0
4vSSszEEbZYQReJSzwrY1BHCqLqZNaDY3wCauiAmBSDr8Wmx6ddH6CbjxMSjgohCwZRBX4Fn9dzLm4pKL7LPpZE4,1758567847,2025-09-22T19:04:07.000Z,TRANSFER,9SLPTL41SPsYkgdsMzdfJsxymEANKr5bYoBsQzJyKpKS,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,3848999994700,in,845427.84,9,SOL,1.0
5sg83uAXJfpdiMSZvfpZRrLvigDPYwu2GYCbcs7TtDMT9QXazz4Tg6wm6u9XhzuCRSHTPsw6jScwBTEXLCA7TUTF,1758567738,2025-09-22T19:02:18.000Z,TRANSFER,44P5Ct5JkPz76Rs2K6juC65zXMpFRDrHatxcASJ4Dyra,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,15988000000000,in,3511743.38,9,SOL,1.0
3QYrDW4VoN9wGbXpJ4R3VZyt5RDw8pWuBvvxXxjfy2vg6GPg1pcLAx7yB1g8HeHq7KV9zdcXjaK3Y4sWFYpXiRdY,1758567473,2025-09-22T18:57:53.000Z,TRANSFER,fr6yQkDmWy6R6pecbUsxXaw6EvRJznZ2HsK5frQgud8,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,476000000000,in,104568.02,9,SOL,1.0
2gajwvDZ4DqcpUxyHC14w48JBB4VBHuBHvJpbCKM3hDnXgct7JNrJXB3fYTCF4UXmSb1MWg586VLz7Zac94Jm3wt,1758567436,2025-09-22T18:57:16.000Z,TRANSFER,9SLPTL41SPsYkgdsMzdfJsxymEANKr5bYoBsQzJyKpKS,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,3672999997312,in,806887.28,9,SOL,1.0
5FZojd2KiVGJh63MqYzBC83E2TzhzEzE1er8GmCsLfoESQ2w7haWshN6VD31Znw63rYK9szzTvWXHTyNzeoR6Y4o,1758567200,2025-09-22T18:53:20.000Z,TRANSFER,AobVSwdW9BbpMdJvTqeCN4hPAmh4rHm7vwLnQ5ATSyrS,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,1296990000000,in,285656.88,9,SOL,1.0
4VomDJM7EutYQESmFu2HdUD7Mk3W4SxRUqAn9bmN5vaTCb3hk5WVBi78uVxD4wVvcAUwMu7bEeVKq957BtcRjRc9,1758566940,2025-09-22T18:49:00.000Z,TRANSFER,3bwCjRXv4LASkv7DbLRJi7fDXgRRfEZhEstDVoZsjEHR,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,757000000000,in,166761.67,9,SOL,1.0
2yQQFs4iHga45pTpXdoEACsKVfcnotvTSf4vEoHm3hCGp4MG5RBSNZzqNf8uDnKn8gHMFLs2YuqahntFmD48Q8KG,1758565931,2025-09-22T18:32:11.000Z,TRANSFER,3bwCjRXv4LASkv7DbLRJi7fDXgRRfEZhEstDVoZsjEHR,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,716000000000,in,157860.33,9,SOL,1.0
23jVD2z88WedoHdvC4XESPYimh6FVYf8hDxcn1onUQfrD5zf6aso4vbFbVvqKVDga1YKR94hg5pBBkfkEZzbdoMg,1758565363,2025-09-22T18:22:43.000Z,TRANSFER,AobVSwdW9BbpMdJvTqeCN4hPAmh4rHm7vwLnQ5ATSyrS,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,1294990000000,in,285762.64,9,SOL,1.0
65KWPVAV4MfHYbDkmVG6qVvn5QV6oigMGMuW8ukxmiuDwuBe29xL7zKF5Wm3a1PTeNV7r3B8V78faGxJHBnHhtcN,1758565330,2025-09-22T18:22:10.000Z,TRANSFER,3bwCjRXv4LASkv7DbLRJi7fDXgRRfEZhEstDVoZsjEHR,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,721000000000,in,159101.51,9,SOL,1.0
5uNS1dMQ7LcEQU3myjBAdpiEobLEBL7KPdjZoa4vczXdcj1Fp4XLBeouLvy3wpjPNoQ69U2N1gA7esgzD8dp3hXS,1758565023,2025-09-22T18:17:03.000Z,TRANSFER,3bwCjRXv4LASkv7DbLRJi7fDXgRRfEZhEstDVoZsjEHR,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,727000000000,in,160519.18,9,SOL,1.0
4915u59V4z6UDSo7TeUD3qwVjzLfMTeeeDz5veRxdpvXjM1dVjpMNdkWVRgthHnxxF7gTRpff4pQC833kDBuet5e,1758564511,2025-09-22T18:08:31.000Z,TRANSFER,3bwCjRXv4LASkv7DbLRJi7fDXgRRfEZhEstDVoZsjEHR,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,720000000000,in,159037.5,9,SOL,1.0
3ryfVdJbgaGA4CXsym2p49HHP3hEY7uUWAatUFe9SqdWgamsbRHKLnHdmedNN24qTBs2MZMq8kixA96qbSRCQQhx,1758564205,2025-09-22T18:03:25.000Z,TRANSFER,3bwCjRXv4LASkv7DbLRJi7fDXgRRfEZhEstDVoZsjEHR,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,901000000000,in,199166.82,9,SOL,1.0
4PZFfC7Ax6xhqnp47PT9L1SiCHzNcsf1DqpWNp5ye1MNGpGbVc5AuweTeeoszNJKWQPRwnSJdLP3zkfoJV2Zu8NA,1758563997,2025-09-22T17:59:57.000Z,TRANSFER,2UL8hbNaoErAYNePqgQYPP9yDCDRZGWbzKW4krLqkhNL,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,319000000000,in,70524.59,9,SOL,1.0
26F2eG2Kpa77kBAedS4A2Z54CpNwrv8thD8Fapg9ZCf7uP7omSy3e6LtTaHgGVqNiHkuHwYMLQa3xshJyvrXw28W,1758563926,2025-09-22T17:58:46.000Z,TRANSFER,3bwCjRXv4LASkv7DbLRJi7fDXgRRfEZhEstDVoZsjEHR,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,721000000000,in,159398.84,9,SOL,1.0
2sMK2ffxobHLAFGTBwWVWR9VCGRLEmY81Yf3xjcqXKLjq4v9VfJ9LSdi6qFG3e9r6aEaQeGjoJtenzuXb57UiCRu,1758563574,2025-09-22T17:52:54.000Z,TRANSFER,3bwCjRXv4LASkv7DbLRJi7fDXgRRfEZhEstDVoZsjEHR,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,1333000000000,in,295059.06,9,SOL,1.0
2WxeB71KSWwsq3NCV7AU2PxPRwAPU9iRVDBY38k8TPx7t8W4xxnXwdFEHkjDJc9aDAZ7v1svfUdwyiLjX9aSoy4K,1758563297,2025-09-22T17:48:17.000Z,TRANSFER,3bwCjRXv4LASkv7DbLRJi7fDXgRRfEZhEstDVoZsjEHR,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,737000000000,in,163186.03,9,SOL,1.0
5vc8gmd8r3WoRUW8Aw9AoNNn13ZxJ3G6F2QK3m6bHoQ9482Ep9cUPvdGK65kbYFmtmZVGpLRoqdmoxnugDxs3GGv,1758563267,2025-09-22T17:47:47.000Z,TRANSFER,AobVSwdW9BbpMdJvTqeCN4hPAmh4rHm7vwLnQ5ATSyrS,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,1271990000000,in,281643.15,9,SOL,1.0
29V7BYA33Ha5NrZqepFVuhN71ZiAjYKA5gxGVLZWL88fFFmyHvagRUvQ6WeXTQk8GXLnu3b5mfJPNMgP2mkaoUMU,1758562901,2025-09-22T17:41:41.000Z,TRANSFER,AobVSwdW9BbpMdJvTqeCN4hPAmh4rHm7vwLnQ5ATSyrS,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,419990000000,in,92909.1,9,SOL,1.0
2kTigUGT1QnStkGpx1Duu1fEjR7PRC1XBBLPjww5HN1e7iSABtYPU5o4GA7BSyn53HFZr3yLd9MVRdkXrq9cGCZw,1758562721,2025-09-22T17:38:41.000Z,TRANSFER,H8sMJSCQxfKiFTCfDR3DUMLPwcRbM61LGFJ8N4dK3WjS,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,19693999900000,in,4353016.12,9,SOL,1.0
fG5GNUQcfJZtinK7eF8py4SvQHyz1d5tGJrCLUjMUykWYJCEdJ5YMUwxjEjfVf8zBEaDCanHLuXY4xTn1k76eFS,1758562460,2025-09-22T17:34:20.000Z,TRANSFER,3bwCjRXv4LASkv7DbLRJi7fDXgRRfEZhEstDVoZsjEHR,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,734000000000,in,162217.55,9,SOL,1.0
5VqeyWaJoFtsPwD4tuKvMvXkzqQsjqyFn19BxzNtYLC1VrLbUW7PvYV7EDB5ehFhAYE4xfsAq2yLQR8T7fU3uzBW,1758562433,2025-09-22T17:33:53.000Z,TRANSFER,MfDuWeqSHEqTFVYZ7LoexgAK9dxk7cy4DFJWjWMGVWa,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,13404000000000,in,2962348.81,9,SOL,1.0
4vRyeVDYEBUomwpf2dnQF7Ss1xz2TLVQKVDBbuTt1zGtZU4XFLvAWe6h9hnzaPmFxWhKXz6dhQb3rkacDR1bMGxx,1758562042,2025-09-22T17:27:22.000Z,TRANSFER,FWznbcNXWQuHTawe9RxvQ2LdCENssh12dsznf4RiouN5,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,4748995000000,in,1047312.31,9,SOL,1.0
REbF1GFn5cqxDm8b7Zp7osE9TaNzQvmguPqFaVUukHbFp7YAam2ZcL51FyuJPVsYhBWrbpZ2dUhus1VZh2enDZa,1758561960,2025-09-22T17:26:00.000Z,TRANSFER,AobVSwdW9BbpMdJvTqeCN4hPAmh4rHm7vwLnQ5ATSyrS,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,1276990000000,in,280473.28,9,SOL,1.0
wkkvFxuqFJX7aGjDuBcyGsEg3z8nxrh2ejxVGy4CgDRfi8koc3MkmczyZiXYXVQospHcyFrL6hXcNE5jnpDmGtV,1758561958,2025-09-22T17:25:58.000Z,TRANSFER,MfDuWeqSHEqTFVYZ7LoexgAK9dxk7cy4DFJWjWMGVWa,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,11255000000000,in,2472005.86,9,SOL,1.0
vHqW5LVqrKBVAfmtr9LZPVict22VUvMuhqF1rAukzM3yVPA87KhRkbk2CXYFjg1pcn9ic7nLQMm5wBg1W8kejvC,1758561559,2025-09-22T17:19:19.000Z,TRANSFER,3bwCjRXv4LASkv7DbLRJi7fDXgRRfEZhEstDVoZsjEHR,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,734000000000,in,160984.19,9,SOL,1.0
2ATW3TBjURDzrh4ZLyQvkSb8gwL7r3uu9BGyMgMXSPDYMYZ1bHc7yACJjovgdzJk4qivQ1oAUwXhuubCWdkjmzr9,1758561226,2025-09-22T17:13:46.000Z,TRANSFER,3bwCjRXv4LASkv7DbLRJi7fDXgRRfEZhEstDVoZsjEHR,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,1170000000000,in,256043.01,9,SOL,1.0
5JTeCSof5BHzF4BfNygCmJ3yEuwaHC3fYwTEdT98qHVZxzXj8Lf26aiFeGkcL7XbU9PpEmCbqmn7P6YfVNm3yziS,1758561192,2025-09-22T17:13:12.000Z,TRANSFER,D89hHJT5Aqyx1trP6EnGY9jJUB3whgnq3aUvvCqedvzf,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,6412999900000,in,1403422.07,9,SOL,1.0
3UApSgcwTqjFwwPxd67tq2FSAo8gEt7Gxc9BLAiLCypBEFCZviTqQj2UpvwXxTwxGoG5b7j5vJLiVEkc7mxiKMse,1758561164,2025-09-22T17:12:44.000Z,TRANSFER,AobVSwdW9BbpMdJvTqeCN4hPAmh4rHm7vwLnQ5ATSyrS,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,1278990000000,in,279894.4,9,SOL,1.0
5Rrw62yP3S3mm7CTekah4fP2q4WXhGqUQDtqAwh972xQF4kBjRv9EAPVzM8V79xjFe2kKapEURJNdhK3JJQgG4Mm,1758561066,2025-09-22T17:11:06.000Z,TRANSFER,9D8xSHWqF9NJWqCtn3rNxYEox63aCbWxYzTMfMur7Cc9,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,2111000000000,in,461971.62,9,SOL,1.0
2GstgXCHEYzp5BTTzYPYeAm4Xk83s2AaV2JjLLCSJ3AsX9Erza4sjiPautLqhWA62Hc2BHSerRECgAvLqHGUChez,1758560950,2025-09-22T17:09:10.000Z,TRANSFER,3bwCjRXv4LASkv7DbLRJi7fDXgRRfEZhEstDVoZsjEHR,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,706000000000,in,154457.69,9,SOL,1.0
3dnk6aChKcQPu3gTx7VcUWPi292rMCEL1xeUrc9abQEp3Eos53e1ZCiAh5mMXse5ErJudFiAe7R1odS33FfMHp2o,1758560826,2025-09-22T17:07:06.000Z,TRANSFER,4raqd4tCEnm2yGeUocVqPgN2MPB1W6A3EZfC8LoMChvf,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,647992000000,in,141766.78,9,SOL,1.0
3F5sSmyVRAt7vGXUZ3EWbW8tEQk7tQRjbffYgj9fi7iR2MUE5uMdNa2MstbWb4n2HdyCchiT9Fk4F7aDMuaUi1nP,1758560687,2025-09-22T17:04:47.000Z,TRANSFER,H8sMJSCQxfKiFTCfDR3DUMLPwcRbM61LGFJ8N4dK3WjS,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,6456999900000,in,1419481.1,9,SOL,1.0
3cC5phxp9bsSL7fwt7Fy32n7dsMyEMCGxQm9xm9FyDiyhZAUXU4t7tzaaN3hGiMZtnAAey8p9WZHkGA4tj56qrSb,1758560680,2025-09-22T17:04:40.000Z,TRANSFER,AobVSwdW9BbpMdJvTqeCN4hPAmh4rHm7vwLnQ5ATSyrS,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,1696990000000,in,373059.51,9,SOL,1.0
4yMzJDY5PWPkZrWryqvCcJcMV7ToTUv5sGr3cqaMW8qMif7J7qqEPWCah5nC3p9EuFCN6yNGMZK5TiUAyAa91W85,1758560470,2025-09-22T17:01:10.000Z,TRANSFER,3bwCjRXv4LASkv7DbLRJi7fDXgRRfEZhEstDVoZsjEHR,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,1303000000000,in,286446.32,9,SOL,1.0
2A29V9mby8MeA2efA7Hq23EBZS1wbmhFndr8gurwHn8o3Vq2XWpD1dPkkW8xa3TBqwn4KqxrHzAQWNXZwgCbAeMi,1758560236,2025-09-22T16:57:16.000Z,TRANSFER,2AQdpHJ2JpcEgPiATUXjQxA8QmafFegfQwSLWSprPicm,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,6409999900000,in,1408231.29,9,SOL,1.0
4L5aif6XttN2tnhQJLQVdHfByKpoyxiL8hnwzALVuZwJexFDJwL9KJw1T4tkvLNZTNTLC7vx285xDbZNHwYAb63V,1758560211,2025-09-22T16:56:51.000Z,TRANSFER,3bwCjRXv4LASkv7DbLRJi7fDXgRRfEZhEstDVoZsjEHR,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,669000000000,in,146974.53,9,SOL,1.0
5xVazoBRD2TTkg9tmU1SGz35JjZXs42e2hGBAjMuEX7ry2qthK5kx5at43MsE7J6PVweXwi6dAEqRncQk8x5MbdP,1758560183,2025-09-22T16:56:23.000Z,TRANSFER,4raqd4tCEnm2yGeUocVqPgN2MPB1W6A3EZfC8LoMChvf,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,579992000000,in,127420.11,9,SOL,1.0
55ynoCie24ALiymQ66Y5U9JJuAoz2ofvkTZEMLJ1RX3MwCUpLPbZ4QoFzpukZMg37CKKNNsUhwkkX39QChGb61ho,1758559815,2025-09-22T16:50:15.000Z,TRANSFER,3bwCjRXv4LASkv7DbLRJi7fDXgRRfEZhEstDVoZsjEHR,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,752000000000,in,165828.02,9,SOL,1.0
2w3SkXoc178ueK3Kt2FU8LVkuQeTTsk3fqURkEZUFSh739edabGMoTs69hZY3Wk1s1hXohv4xroQ8dBkeuEcboBp,1758559410,2025-09-22T16:43:30.000Z,TRANSFER,3bwCjRXv4LASkv7DbLRJi7fDXgRRfEZhEstDVoZsjEHR,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,757000000000,in,167248.16,9,SOL,1.0
3rDevAfnpmLZxVHbYapzwoGkUyeHLyiLtcnUBPVjCpz6C1wk7tKrkf2tCvUnHKpUjgEWPWP3S1xjkju6tXyXHuBD,1758559135,2025-09-22T16:38:55.000Z,TRANSFER,3bwCjRXv4LASkv7DbLRJi7fDXgRRfEZhEstDVoZsjEHR,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,702000000000,in,155034.09,9,SOL,1.0
4htSwpsReuX2WLW4vnznMJ5FCCCUTYqhHqW3YbwWYmrc4mQvTRNuQaYfVvPnFgwM3XdTMVFiiGydEmkMcBQgdmZj,1758558790,2025-09-22T16:33:10.000Z,TRANSFER,3bwCjRXv4LASkv7DbLRJi7fDXgRRfEZhEstDVoZsjEHR,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,734000000000,in,162286.54,9,SOL,1.0
2qXGVHUDg1ytAokAmSuPzHpjuEBjihp9UHjggNrkBSEVJY8wPuKMTqQ57qHiYBRL1we5b1fTNBUzTUve6K7wSzqM,1758558566,2025-09-22T16:29:26.000Z,TRANSFER,9D8xSHWqF9NJWqCtn3rNxYEox63aCbWxYzTMfMur7Cc9,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,2049000000000,in,453312.64,9,SOL,1.0
4bpZE4WPf2abnBeo4SfNoz7HVtNsM7g7CHxQSDX4u3KoogdH2nvfzug4NEfo48kP2iei2CTkoWLoUCqqPhubF3TK,1758558297,2025-09-22T16:24:57.000Z,TRANSFER,3bwCjRXv4LASkv7DbLRJi7fDXgRRfEZhEstDVoZsjEHR,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,748000000000,in,165393.68,9,SOL,1.0
3UHX7178oz3S4hC9YGscR6uFMs7fBhG5ueWUaY7UbE1D6vGJDSgvJHWxpnXCdjtKieWF1i3MGTXdrDTPnd7BuHyS,1758557960,2025-09-22T16:19:20.000Z,TRANSFER,3bwCjRXv4LASkv7DbLRJi7fDXgRRfEZhEstDVoZsjEHR,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,659000000000,in,145940.92,9,SOL,1.0
3r1x82dcsqufUqhA1fEeWuAUbWvWHmq6bPodbjyoLVpXFTKfqfEJTusJS6JurU1X2H3vAmGAwVpnW4PuWuzTkjCi,1758557812,2025-09-22T16:16:52.000Z,TRANSFER,FxteHmLwG9nk1eL4pjNve3Eub2goGkkz6g6TbvdmW46a,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,961000000000,in,212821.29,9,SOL,1.0
5zf9RuCNVt331BW2u8ePfVbRU3LZHC6RyF2q1i6KTcxXBYmoQ5kLSC2GXYZbz36wXbjtJwUSs8wNNk2R8AqmTYU6,1758557641,2025-09-22T16:14:01.000Z,TRANSFER,MfDuWeqSHEqTFVYZ7LoexgAK9dxk7cy4DFJWjWMGVWa,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,13506000000000,in,2988581.77,9,SOL,1.0
5LnMfLWeDkjBb5GG1avXALYcDppPss8JHRqCdiVPtXKMJ2UExz85uLvFkHQqF331G6WiQ4jSjKua2SPm88Qj5R4Q,1758557584,2025-09-22T16:13:04.000Z,TRANSFER,3bwCjRXv4LASkv7DbLRJi7fDXgRRfEZhEstDVoZsjEHR,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,865000000000,in,191405.54,9,SOL,1.0
